ensembl_gene_id,chromosome_name,external_gene_name,transcript_count,description
ENSG00000268069,12,AC004466.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZU2]
ENSG00000268076,12,AC087239.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1Q5]
ENSG00000268080,8,AC016885.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3B0]
ENSG00000268083,19,AC104534.3,2,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:M0QXS7]"
ENSG00000268085,8,AC051642.1,1,
ENSG00000268091,12,AC078925.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R379]
ENSG00000268098,21,AP000688.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY50]
ENSG00000268107,19,AC003005.4,2,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R143]
ENSG00000268111,20,AL031663.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2E6]
ENSG00000268126,5,AC091948.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYF8]
ENSG00000268130,13,AL137002.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R0V9]
ENSG00000268133,19,AC003002.4,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2Z0]
ENSG00000268141,1,AL606500.1,1,
ENSG00000268146,1,AL590483.1,1,"Uncharacterized protein; cDNA FLJ42623 fis, clone BRACE3015894  [Source:UniProtKB/TrEMBL;Acc:Q6ZVG0]"
ENSG00000268154,1,AL591806.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZM2]
ENSG00000268155,9,AL161450.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZJ9]
ENSG00000268156,14,FKSG61,1,
ENSG00000268162,12,HBCBP,1,HBcAg-binding protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q7Z4H2]
ENSG00000268163,19,AC004076.9,3,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R036]
ENSG00000268170,7,AC073342.1,1,HCG2002387; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8WW42]
ENSG00000268173,19,PIK3R2,1,PIK3R2 protein  [Source:UniProtKB/TrEMBL;Acc:Q96CK7]
ENSG00000268175,3,AC117395.1,1,LOC646903 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q96EG4]
ENSG00000268179,1,AL645608.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R0C9]
ENSG00000268181,7,AC073188.1,1,
ENSG00000268182,19,SMIM17,2,small integral membrane protein 17 [Source:HGNC Symbol;Acc:27114]
ENSG00000268192,11,AP002956.1,1,
ENSG00000268193,19,AC002985.3,2,
ENSG00000268194,2,LINC01101,1,long intergenic non-protein coding RNA 1101 [Source:HGNC Symbol;Acc:25923]
ENSG00000268206,17,AC061975.10,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZS9]
ENSG00000268208,14,AC008372.1,1,
ENSG00000268211,9,AL359091.2,1,"CDNA: FLJ21673 fis, clone COL09042; HCG2036511; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9H6Y8]"
ENSG00000268217,5,AC008387.1,1,
ENSG00000268223,5,ARL14EPL,1,ADP-ribosylation factor-like 14 effector protein-like [Source:HGNC Symbol;Acc:44201]
ENSG00000268241,2,AC018470.1,1,Uncharacterized protein FLJ46347  [Source:UniProtKB/Swiss-Prot;Acc:Q6ZRH9]
ENSG00000268242,11,AC131935.1,1,
ENSG00000268265,21,AP000304.1,1,
ENSG00000268275,6,AL035588.1,1,
ENSG00000268279,3,RP11-434D12.1,2,
ENSG00000268280,5,AC008914.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R272]
ENSG00000268301,12,AC018630.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3A1]
ENSG00000268302,20,AL035252.1,1,HCG2018895; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2P0]
ENSG00000268310,17,AC087645.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3F9]
ENSG00000268313,1,AC119673.1,1,
ENSG00000268317,16,AC026461.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZH4]
ENSG00000268324,3,LUZPP1,1,HCG1777807; Leucine zipper protein 3; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9BQQ8]
ENSG00000268327,15,C15ORF31,1,
ENSG00000268328,2,AC019206.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYB2]
ENSG00000268332,1,AL035406.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY64]
ENSG00000268341,19,L47234.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZV3]
ENSG00000268343,15,AC012414.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZ11]
ENSG00000268344,13,AL138815.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:O00246]
ENSG00000268351,11,AP001888.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q14569]
ENSG00000268358,5,EPB41L4A-AS2,1,EPB41L4A antisense RNA 2 (head to head) [Source:HGNC Symbol;Acc:25643]
ENSG00000268361,19,L34079.2,1,
ENSG00000268365,1,AL646016.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2V9]
ENSG00000268367,12,AC126614.1,1,HCG1818482; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R0F5]
ENSG00000268387,1,AL590714.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2L1]
ENSG00000268396,2,AC012485.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY72]
ENSG00000268400,19,CTD-3214H19.4,3,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYU6]
ENSG00000268402,6,AL031320.1,1,
ENSG00000268403,11,AC132192.1,1,LOC644656 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9BT31]
ENSG00000268413,17,AC003043.1,1,
ENSG00000268421,10,AL355531.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R0Y1]
ENSG00000268423,19,AC011551.3,2,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY19]
ENSG00000268424,5,AC008948.1,1,
ENSG00000268427,22,AL022328.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZK9]
ENSG00000268432,5,AC026407.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R239]
ENSG00000268434,19,AC011530.4,4,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QX08]
ENSG00000268457,20,AL160175.1,1,
ENSG00000268461,19,AC007204.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2T9]
ENSG00000268465,19,CTC-273B12.7,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZ92]
ENSG00000268466,14,AL132989.1,1,
ENSG00000268467,11,AP000889.3,1,"HCG2032453; Uncharacterized protein; cDNA FLJ25337 fis, clone TST00714  [Source:UniProtKB/TrEMBL;Acc:Q96LP0]"
ENSG00000268470,17,DNAH17-AS1,1,DNAH17 antisense RNA 1 [Source:HGNC Symbol;Acc:48594]
ENSG00000268472,11,AP002884.2,1,LOC100132686 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8NEQ1]
ENSG00000268482,9,AL160274.1,1,HCG17281; PRO0038; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9UI90]
ENSG00000268484,15,AC087477.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2S6]
ENSG00000268485,2,AC104841.2,1,"HCG1777198, isoform CRA_a; PRO2900; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9P1C0]"
ENSG00000268488,15,AC018512.1,1,
ENSG00000268500,19,SIGLEC5,2,
ENSG00000268503,17,AC007421.1,1,
ENSG00000268509,3,AC026202.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q96EZ6]
ENSG00000268519,12,AC073528.1,1,
ENSG00000268531,15,DKFZP547L112,1,
ENSG00000268533,19,AC004076.7,1,
ENSG00000268537,3,AC109583.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2G9]
ENSG00000268538,22,KIAA1658,1,
ENSG00000268550,19,AC090427.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2V6]
ENSG00000268552,1,AL109927.1,1,HCG2032222; PRO2047; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9UHS2]
ENSG00000268553,5,AC027309.1,1,
ENSG00000268556,2,AC012360.1,1,
ENSG00000268578,9,AL354718.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8TBT3]
ENSG00000268602,11,AP002353.1,1,
ENSG00000268614,19,CTD-2207O23.10,1,
ENSG00000268626,17,AC103809.2,1,"Uncharacterized protein; cDNA FLJ33592 fis, clone BRAMY2012691  [Source:UniProtKB/TrEMBL;Acc:Q8N2A4]"
ENSG00000268628,20,AL121761.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9BT32]
ENSG00000268632,15,AC073657.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY92]
ENSG00000268635,11,DKFZP434E1119,1,
ENSG00000268640,12,AC026369.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2V1]
ENSG00000268643,19,AC006486.9,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYV0]
ENSG00000268656,2,AC110084.1,1,
ENSG00000268657,14,AL133373.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R207]
ENSG00000268662,1,AL596220.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1Z0]
ENSG00000268674,1,FAM231B,1,"family with sequence similarity 231, member B [Source:HGNC Symbol;Acc:49506]"
ENSG00000268702,14,AL049829.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3A9]
ENSG00000268706,18,AC009802.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZX6]
ENSG00000268708,9,BX088651.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXD8]
ENSG00000268714,5,CTD-2287O16.3,1,
ENSG00000268716,12,AC055736.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZD6]
ENSG00000268730,15,AC022819.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXY4]
ENSG00000268735,13,AL139080.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1P4]
ENSG00000268744,19,CTD-3105H18.14,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F2Z351]
ENSG00000268750,19,CTD-2583A14.10,6,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXF5]
ENSG00000268759,15,AC135983.2,1,Protein LOC100996413  [Source:UniProtKB/TrEMBL;Acc:M0R198]
ENSG00000268781,4,AL590235.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXW5]
ENSG00000268788,4,AC110615.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2X6]
ENSG00000268790,19,CTC-429P9.4,7,Small integral membrane protein 7; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E9PNA8]
ENSG00000268791,4,AC093323.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXP9]
ENSG00000268797,19,CTC-490E21.12,1,
ENSG00000268800,5,AC112205.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1V1]
ENSG00000268805,21,PRED57,1,HCG401283; PRED57 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9NSI1]
ENSG00000268809,2,AC012360.2,1,LOC644617 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q96FE4]
ENSG00000268818,22,AL049747.1,1,
ENSG00000268821,2,AC068039.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYR8]
ENSG00000268822,2,AC011298.1,1,HCG2013738; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8TAU7]
ENSG00000268838,15,AC027228.1,1,HCG2005369; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZJ0]
ENSG00000268846,2,AC018867.2,1,
ENSG00000268852,17,AC132872.2,1,"CDNA FLJ27256 fis, clone SYN09689; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6ZNS0]"
ENSG00000268856,21,AP001579.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1A9]
ENSG00000268857,2,AC011308.1,1,
ENSG00000268858,20,C20ORF135,1,
ENSG00000268861,19,CTD-2207O23.3,1,Rho guanine nucleotide exchange factor 18  [Source:UniProtKB/TrEMBL;Acc:M0R125]
ENSG00000268863,16,AC135048.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6PJ53]
ENSG00000268864,19,CTB-167G5.5,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY13]
ENSG00000268865,12,AC026310.1,1,Protein 101060047  [Source:UniProtKB/TrEMBL;Acc:M0QY78]
ENSG00000268870,19,CTD-3105H18.16,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R135]
ENSG00000268882,10,AL360181.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1D8]
ENSG00000268885,5,AC026740.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2Q8]
ENSG00000268891,7,AC006014.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R184]
ENSG00000268898,2,AC007377.1,1,
ENSG00000268923,6,AL645922.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2J5]
ENSG00000268925,10,AL161645.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZJ1]
ENSG00000268926,9,DKFZP434H0512,1,Protein LOC100506667; Putative uncharacterized protein DKFZp434H0512  [Source:UniProtKB/TrEMBL;Acc:Q9NSZ8]
ENSG00000268927,16,FLJ00418,1,
ENSG00000268936,11,AP003062.1,1,"CDNA FLJ27342 fis, clone TST02993; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6ZNQ4]"
ENSG00000268941,20,MGC4294,1,HCG1785561; MGC4294 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9BU82]
ENSG00000268942,5,CKS1B,1,"CDC28 protein kinase regulatory subunit 1B, isoform CRA_b; cDNA, FLJ92030, Homo sapiens CDC28 protein kinase regulatory subunit 1B (CKS1B),mRNA  [Source:UniProtKB/TrEMBL;Acc:Q5T178]"
ENSG00000268948,19,AC004017.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3E0]
ENSG00000268950,1,AC114494.1,1,HCG1787699; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3D0]
ENSG00000268953,19,AC020952.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZE3]
ENSG00000268955,8,LRLE1,1,Liver-related low express protein 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6SA06]
ENSG00000268960,18,AC091150.1,1,HCG1818186; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R0Z1]
ENSG00000268964,19,ERVV-2,1,"endogenous retrovirus group V, member 2 [Source:HGNC Symbol;Acc:39051]"
ENSG00000268965,17,AC061992.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R270]
ENSG00000268975,19,MIA-RAB4B,1,MIA-RAB4B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:48352]
ENSG00000268977,16,PIH1,1,HCG1979943; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R355]
ENSG00000268991,1,FAM231C,1,"family with sequence similarity 231, member C [Source:HGNC Symbol;Acc:49508]"
ENSG00000268996,9,AL807752.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8WUC7]
ENSG00000269000,2,AC108868.1,1,
ENSG00000269011,21,AL050303.1,1,"Uncharacterized protein; cDNA FLJ43689 fis, clone TBAES2003550  [Source:UniProtKB/TrEMBL;Acc:Q6ZUI3]"
ENSG00000269018,11,AP001362.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXL3]
ENSG00000269026,19,AC003006.7,2,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1X1]
ENSG00000269027,5,AC010368.2,1,
ENSG00000269035,19,CTD-2521M24.10,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R296]
ENSG00000269042,11,AP001925.1,1,
ENSG00000269047,16,AC009041.2,1,
ENSG00000269048,6,Z98049.1,1,"CDNA FLJ25492 fis, clone CBR01389; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8N7I9]"
ENSG00000269049,16,AC092291.2,1,
ENSG00000269058,19,CALR3,3,calreticulin 3 [Source:HGNC Symbol;Acc:20407]
ENSG00000269064,1,AL160286.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R0W5]
ENSG00000269067,19,ZNF728,2,zinc finger protein 728 [Source:HGNC Symbol;Acc:32463]
ENSG00000269071,5,AC138517.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R324]
ENSG00000269074,2,AC099344.1,1,
ENSG00000269084,Y,AC009977.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1T6]
ENSG00000269089,11,AP003733.1,1,"Uncharacterized protein; cDNA FLJ36460 fis, clone THYMU2014801  [Source:UniProtKB/TrEMBL;Acc:Q8N204]"
ENSG00000269093,19,AC007773.3,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXJ4]
ENSG00000269094,17,AC006449.1,1,NS5ATP13TP1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6JHZ5]
ENSG00000269095,19,AC010646.3,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R384]
ENSG00000269099,13,LSP1,1,Lymphocyte-specific protein 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:O43649]
ENSG00000269103,22,AC002472.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H0YHC8]
ENSG00000269104,22,AL035681.1,1,
ENSG00000269117,20,AL121901.1,1,Nasopharyngeal carcinoma-related protein YH1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9HBK5]
ENSG00000269120,13,AL133318.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYP5]
ENSG00000269121,16,AC007216.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYP7]
ENSG00000269155,6,AL009178.1,1,"Uncharacterized protein; cDNA FLJ43200 fis, clone FEBRA2007793  [Source:UniProtKB/TrEMBL;Acc:Q6ZUY9]"
ENSG00000269165,10,AC069547.1,1,HCG1745369; PRO3073; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9P136]
ENSG00000269169,19,AC004528.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY07]
ENSG00000269175,1,AC093157.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYT2]
ENSG00000269179,19,CTC-326K19.6,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H7BZU6]
ENSG00000269182,15,AC010760.1,1,
ENSG00000269185,7,FLJ00325,1,
ENSG00000269197,8,AC090574.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYB3]
ENSG00000269205,16,AC005606.1,1,LOC283868 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8N4X1]
ENSG00000269210,2,AC019171.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QX55]
ENSG00000269215,5,AC008964.1,1,
ENSG00000269223,20,AL158091.1,1,Protein LOC100509861  [Source:UniProtKB/TrEMBL;Acc:M0R1Y7]
ENSG00000269237,19,CTD-2561J22.3,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3E3]
ENSG00000269259,10,HUG1,1,
ENSG00000269267,5,AC008498.1,1,
ENSG00000269279,1,AL136376.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1U3]
ENSG00000269282,12,AC024257.1,1,"CDNA FLJ26186 fis, clone ADG04757; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6ZP97]"
ENSG00000269291,Y,AC010877.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R234]
ENSG00000269295,9,AL358113.1,1,Tight junction protein 2 (Zona occludens 2) isoform 1 variant; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q59F31]
ENSG00000269302,4,AC110771.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R182]
ENSG00000269305,9,AL158147.2,1,HCG2011465; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8WW44]
ENSG00000269307,19,CTD-2278I10.6,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXG9]
ENSG00000269308,1,AL645608.2,1,
ENSG00000269337,9,AL591479.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1G5]
ENSG00000269339,12,AC139768.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1B3]
ENSG00000269358,1,AC138393.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYQ5]
ENSG00000269360,15,AC112693.2,1,
ENSG00000269363,2,MGC4771,1,
ENSG00000269367,12,AC020629.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZ06]
ENSG00000269375,14,AL117190.3,1,Esophagus cancer-related gene-2 interaction susceptibility protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8IZW4]
ENSG00000269383,2,AC012493.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R312]
ENSG00000269393,Y,AC007965.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY58]
ENSG00000269396,7,AC187652.1,1,Protein LOC100996433  [Source:UniProtKB/TrEMBL;Acc:M0R295]
ENSG00000269402,17,AC116407.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:A0PK07]
ENSG00000269403,19,CTD-2616J11.11,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXX7]
ENSG00000269407,20,AL096677.1,1,
ENSG00000269408,9,AL390778.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYD9]
ENSG00000269415,3,NPCDR1,1,"nasopharyngeal carcinoma, down-regulated 1 [Source:HGNC Symbol;Acc:13392]"
ENSG00000269417,2,AC022210.1,1,
ENSG00000269422,16,AC092384.1,1,
ENSG00000269446,7,AC006967.1,1,Protein LOC100996426  [Source:UniProtKB/TrEMBL;Acc:M0R357]
ENSG00000269449,7,AC002451.1,1,Protein LOC100996577  [Source:UniProtKB/TrEMBL;Acc:M0R3I6]
ENSG00000269464,Y,AC012067.1,1,
ENSG00000269468,1,AC004824.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXB7]
ENSG00000269469,19,CTD-3148I10.9,1,
ENSG00000269476,19,CTD-2583A14.9,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZU9]
ENSG00000269490,6,SBP1,1,SBP1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q1M2P6]
ENSG00000269494,6,AL359693.1,1,
ENSG00000269496,3,AC007919.2,1,HCG1787166; PRO1163; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9P1K3]
ENSG00000269506,4,AC110792.1,1,HCG2027126; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1I9]
ENSG00000269510,9,FLJ00273,1,
ENSG00000269514,12,DKFZP779L1853,1,
ENSG00000269515,10,AL137026.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QY04]
ENSG00000269526,19,ERVV-1,1,"endogenous retrovirus group V, member 1 [Source:HGNC Symbol;Acc:26501]"
ENSG00000269529,12,AC140061.12,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZ26]
ENSG00000269531,12,AC073569.1,1,
ENSG00000269533,19,AC003002.6,3,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1H3]
ENSG00000269545,19,CTD-3138B18.4,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXA5]
ENSG00000269547,19,CTC-360G5.8,1,"Serine--tRNA ligase, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:E7EX87]"
ENSG00000269549,20,AL031663.2,1,"CDNA FLJ26875 fis, clone PRS08969; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6ZNY7]"
ENSG00000269554,1,AL590822.2,1,"Uncharacterized protein; cDNA FLJ36608 fis, clone TRACH2015824  [Source:UniProtKB/TrEMBL;Acc:Q8N9S5]"
ENSG00000269558,7,AC104057.1,1,Protein LOC100996407  [Source:UniProtKB/TrEMBL;Acc:M0QY22]
ENSG00000269559,4,AC093677.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXG7]
ENSG00000269563,2,AC138655.1,1,"CDNA: FLJ23120 fis, clone LNG07989; HCG1987724; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9H5S2]"
ENSG00000269570,11,AP001350.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZU0]
ENSG00000269590,19,CTD-2192J16.24,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2P5]
ENSG00000269591,13,AL354808.2,1,
ENSG00000269601,11,AP000758.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QZC6]
ENSG00000269605,20,Z97053.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXP6]
ENSG00000269620,1,AL590560.1,1,HCG1995379; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2Y0]
ENSG00000269624,1,AL138847.1,1,"CDNA FLJ26506 fis, clone KDN07105; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q6ZP49]"
ENSG00000269630,18,AC015989.2,1,
ENSG00000269633,2,AC017081.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R1D0]
ENSG00000269636,5,AC010441.1,1,
ENSG00000269647,1,BX842679.1,1,Uncharacterized protein FLJ46360  [Source:UniProtKB/Swiss-Prot;Acc:Q6ZRH3]
ENSG00000269650,20,AL121895.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R345]
